Transaction_Id,Transaction_Date,Store_Id,Product_id,Price,Qty,Total_Sales,Cust_Id
233,8/26/2021,4,7,70,4,280,216
234,8/26/2021,4,2,29,5,145,201
235,8/26/2021,4,2,29,4,116,244
236,8/26/2021,4,9,50,5,250,243
237,8/26/2021,4,4,50,3,150,238
238,8/26/2021,4,10,100,2,200,246
239,8/26/2021,4,8,30,1,30,229
240,8/26/2021,4,10,100,1,100,245
241,8/26/2021,4,7,70,4,280,206
242,8/26/2021,4,8,30,2,60,223
243,8/26/2021,4,8,30,3,90,211
244,8/26/2021,4,1,5,3,15,214
245,8/26/2021,4,11,120,4,480,201
246,8/26/2021,4,10,100,5,500,233
247,8/26/2021,4,11,120,5,600,244
248,8/26/2021,4,9,50,1,50,204
249,8/26/2021,4,2,29,1,29,242
250,8/26/2021,4,4,50,5,250,228
251,8/26/2021,4,1,5,3,15,216
252,8/26/2021,4,12,30,1,30,241
253,8/26/2021,4,11,120,1,120,213
254,8/26/2021,4,8,30,2,60,237
255,8/26/2021,4,5,12,1,12,235
256,8/26/2021,4,10,100,1,100,247
257,8/26/2021,4,9,50,3,150,201
258,8/26/2021,4,7,70,5,350,246
259,8/26/2021,4,4,50,1,50,209
260,8/26/2021,4,8,30,5,150,222
261,8/26/2021,4,1,5,5,25,216
262,8/26/2021,4,9,50,5,250,236
263,8/26/2021,4,11,120,5,600,209
264,8/26/2021,4,7,70,3,210,213
265,8/26/2021,4,3,10,2,20,229
266,8/26/2021,4,2,29,2,58,204
267,8/26/2021,4,12,30,5,150,223
268,8/26/2021,4,11,120,5,600,228
269,8/26/2021,4,5,12,5,60,223
270,8/26/2021,4,8,30,3,90,201
271,8/26/2021,4,9,50,5,250,235
272,8/26/2021,4,4,50,3,150,204
273,8/26/2021,4,2,29,4,116,214
274,8/26/2021,4,11,120,1,120,218
275,8/26/2021,4,5,12,5,60,249
276,8/26/2021,4,6,34,2,68,206
277,8/26/2021,4,11,120,4,480,227
278,8/26/2021,4,4,50,3,150,223
279,8/26/2021,4,7,70,5,350,214
280,8/26/2021,4,8,30,2,60,220
281,8/26/2021,4,12,30,3,90,207
282,8/26/2021,4,1,5,1,5,250
283,8/26/2021,4,3,10,5,50,221
284,8/26/2021,4,12,30,4,120,210
285,8/26/2021,4,5,12,5,60,205
286,8/26/2021,4,11,120,5,600,242
287,8/26/2021,4,9,50,2,100,220
288,8/26/2021,4,9,50,3,150,226
289,8/26/2021,4,8,30,5,150,231
290,8/26/2021,4,12,30,3,90,218
291,8/26/2021,4,4,50,2,100,212
292,8/26/2021,4,9,50,3,150,227
293,8/26/2021,4,6,34,3,102,242
294,8/26/2021,4,7,70,2,140,242
295,8/26/2021,4,1,5,3,15,248
296,8/26/2021,4,8,30,5,150,214
297,8/26/2021,4,8,30,1,30,219
298,8/26/2021,4,2,29,5,145,204
299,8/26/2021,4,6,34,5,170,203
300,8/26/2021,4,7,70,2,140,227
301,8/26/2021,4,4,50,2,100,216
302,8/26/2021,4,6,34,4,136,210
303,8/26/2021,4,8,30,4,120,201
304,8/26/2021,4,4,50,2,100,224
305,8/26/2021,4,8,30,3,90,212
306,8/26/2021,4,4,50,4,200,224
307,8/26/2021,4,2,29,4,116,207
308,8/26/2021,4,8,30,4,120,202
309,8/26/2021,4,6,34,2,68,228
310,8/26/2021,4,2,29,4,116,242
311,8/26/2021,4,9,50,1,50,221
312,8/26/2021,4,11,120,2,240,226
313,8/26/2021,4,6,34,4,136,217
314,8/26/2021,4,5,12,3,36,227
315,8/26/2021,4,11,120,1,120,229
316,8/26/2021,4,10,100,2,200,202
317,8/26/2021,4,9,50,2,100,211
318,8/26/2021,4,9,50,1,50,230
319,8/26/2021,4,10,100,3,300,217
320,8/26/2021,4,7,70,1,70,226
321,8/26/2021,4,7,70,1,70,211
322,8/26/2021,4,7,70,1,70,206
323,8/26/2021,4,3,10,3,30,215
324,8/26/2021,4,6,34,2,68,218
325,8/26/2021,4,11,120,4,480,211
326,8/26/2021,4,3,10,5,50,220
327,8/26/2021,4,9,50,1,50,201
328,8/26/2021,4,10,100,4,400,241
329,8/26/2021,4,7,70,1,70,218
330,8/26/2021,4,6,34,4,136,242
331,8/26/2021,4,6,34,4,136,222
332,8/26/2021,4,11,120,2,240,238
333,8/26/2021,4,2,29,3,87,201
334,8/26/2021,4,8,30,2,60,230
335,8/26/2021,4,4,50,2,100,238
336,8/26/2021,4,2,29,2,58,248
337,8/26/2021,4,10,100,3,300,229
338,8/26/2021,4,5,12,3,36,230
339,8/26/2021,4,10,100,5,500,229
340,8/26/2021,4,8,30,5,150,217
341,8/26/2021,4,12,30,1,30,243
342,8/26/2021,4,1,5,2,10,234
343,8/26/2021,4,11,120,1,120,222
344,8/26/2021,4,8,30,1,30,221
345,8/26/2021,4,1,5,4,20,203
346,8/26/2021,4,1,5,5,25,206
347,8/26/2021,4,5,12,1,12,233
348,8/26/2021,4,8,30,1,30,243
349,8/26/2021,4,12,30,4,120,208
350,8/26/2021,4,9,50,1,50,241
351,8/26/2021,4,2,29,1,29,212
352,8/26/2021,4,12,30,2,60,206
353,8/26/2021,4,4,50,2,100,218
354,8/26/2021,4,1,5,4,20,238
355,8/26/2021,4,1,5,2,10,239
356,8/26/2021,4,2,29,2,58,211
357,8/26/2021,4,1,5,2,10,201
358,8/26/2021,4,3,10,5,50,222
359,8/26/2021,4,8,30,3,90,227
360,8/26/2021,4,1,5,1,5,205
361,8/26/2021,4,4,50,4,200,243
362,8/26/2021,4,1,5,4,20,217
363,8/26/2021,4,3,10,2,20,238
364,8/26/2021,4,10,100,4,400,231
365,8/26/2021,4,4,50,2,100,202
366,8/26/2021,4,4,50,5,250,242
367,8/26/2021,4,8,30,1,30,223
368,8/26/2021,4,5,12,3,36,238
369,8/26/2021,4,5,12,2,24,241
370,8/26/2021,4,11,120,4,480,231
371,8/26/2021,4,4,50,5,250,205
372,8/26/2021,4,9,50,1,50,228
373,8/26/2021,4,10,100,3,300,206
374,8/26/2021,4,1,5,1,5,202
375,8/26/2021,4,7,70,3,210,217
376,8/26/2021,4,2,29,4,116,246
377,8/26/2021,4,11,120,2,240,242
378,8/26/2021,4,11,120,5,600,227
379,8/26/2021,4,11,120,5,600,222
380,8/26/2021,4,10,100,1,100,234
381,8/26/2021,4,7,70,3,210,235
382,8/26/2021,4,9,50,3,150,239
383,8/26/2021,4,9,50,1,50,246
384,8/26/2021,4,3,10,2,20,209
385,8/26/2021,4,4,50,3,150,201
386,8/26/2021,4,8,30,4,120,211
387,8/26/2021,4,5,12,5,60,232
388,8/26/2021,4,4,50,3,150,220
389,8/26/2021,4,2,29,5,145,247
390,8/26/2021,4,4,50,4,200,223
391,8/26/2021,4,6,34,3,102,240
392,8/26/2021,4,7,70,2,140,245
393,8/26/2021,4,5,12,2,24,212
394,8/26/2021,4,9,50,1,50,241
395,8/26/2021,4,8,30,5,150,219
396,8/26/2021,4,8,30,4,120,233
397,8/26/2021,4,5,12,5,60,236
398,8/26/2021,4,10,100,5,500,244
399,8/26/2021,4,4,50,4,200,209
400,8/26/2021,4,3,10,4,40,236
401,8/26/2021,4,2,29,1,29,206
402,8/26/2021,4,12,30,5,150,202
403,8/26/2021,4,3,10,5,50,242
404,8/26/2021,4,3,10,1,10,249
405,8/26/2021,4,9,50,2,100,201
406,8/26/2021,4,7,70,2,140,232
407,8/26/2021,4,10,100,5,500,229
408,8/26/2021,4,4,50,3,150,214
409,8/26/2021,4,2,29,2,58,218
410,8/26/2021,4,2,29,1,29,201
411,8/26/2021,4,11,120,1,120,225
412,8/26/2021,4,12,30,4,120,242
413,8/26/2021,4,3,10,3,30,203
414,8/26/2021,4,5,12,4,48,247
415,8/26/2021,4,3,10,2,20,250
416,8/26/2021,4,6,34,2,68,243
417,8/26/2021,4,7,70,1,70,209
418,8/26/2021,4,11,120,3,360,250
419,8/26/2021,4,3,10,2,20,248
420,8/26/2021,4,11,120,3,360,229
421,8/26/2021,4,4,50,4,200,215
422,8/26/2021,4,1,5,1,5,222
