Transaction_Id,Transaction_Date,Store_Id,Product_id,Price,Qty,Total_Sales,Cust_Id
133,8/26/2021,2,2,29,5,145,80
134,8/26/2021,2,6,34,5,170,97
135,8/26/2021,2,4,50,4,200,95
136,8/26/2021,2,6,34,3,102,58
137,8/26/2021,2,8,30,4,120,76
138,8/26/2021,2,2,29,4,116,79
139,8/26/2021,2,5,12,2,24,62
140,8/26/2021,2,7,70,3,210,99
141,8/26/2021,2,4,50,3,150,59
142,8/26/2021,2,5,12,5,60,80
143,8/26/2021,2,9,50,5,250,73
144,8/26/2021,2,5,12,3,36,70
145,8/26/2021,2,5,12,1,12,94
146,8/26/2021,2,7,70,5,350,72
147,8/26/2021,2,3,10,2,20,56
148,8/26/2021,2,11,120,4,480,89
149,8/26/2021,2,1,5,5,25,77
150,8/26/2021,2,12,30,5,150,89
151,8/26/2021,2,10,100,2,200,76
152,8/26/2021,2,7,70,4,280,79
153,8/26/2021,2,2,29,2,58,72
154,8/26/2021,2,4,50,1,50,87
155,8/26/2021,2,9,50,5,250,84
156,8/26/2021,2,5,12,4,48,90
157,8/26/2021,2,6,34,2,68,63
158,8/26/2021,2,2,29,2,58,73
159,8/26/2021,2,2,29,5,145,95
160,8/26/2021,2,3,10,3,30,96
161,8/26/2021,2,7,70,2,140,94
162,8/26/2021,2,4,50,2,100,85
163,8/26/2021,2,12,30,1,30,69
164,8/26/2021,2,6,34,4,136,54
165,8/26/2021,2,4,50,4,200,78
166,8/26/2021,2,3,10,2,20,85
167,8/26/2021,2,6,34,4,136,67
168,8/26/2021,2,11,120,5,600,76
169,8/26/2021,2,4,50,5,250,94
170,8/26/2021,2,3,10,3,30,82
171,8/26/2021,2,9,50,3,150,62
172,8/26/2021,2,7,70,2,140,51
173,8/26/2021,2,10,100,4,400,64
174,8/26/2021,2,10,100,4,400,99
175,8/26/2021,2,2,29,3,87,79
176,8/26/2021,2,10,100,4,400,77
177,8/26/2021,2,1,5,3,15,80
178,8/26/2021,2,5,12,3,36,91
179,8/26/2021,2,1,5,2,10,78
180,8/26/2021,2,6,34,5,170,87
181,8/26/2021,2,8,30,2,60,71
182,8/26/2021,2,1,5,2,10,62
183,8/26/2021,2,3,10,5,50,100
184,8/26/2021,2,12,30,5,150,58
185,8/26/2021,2,4,50,1,50,55
186,8/26/2021,2,10,100,4,400,66
187,8/26/2021,2,8,30,4,120,77
188,8/26/2021,2,4,50,4,200,68
189,8/26/2021,2,4,50,2,100,56
190,8/26/2021,2,1,5,4,20,77
191,8/26/2021,2,1,5,4,20,55
192,8/26/2021,2,6,34,4,136,51
193,8/26/2021,2,9,50,4,200,52
194,8/26/2021,2,10,100,1,100,89
195,8/26/2021,2,2,29,2,58,88
196,8/26/2021,2,4,50,2,100,57
197,8/26/2021,2,10,100,1,100,95
198,8/26/2021,2,5,12,2,24,67
199,8/26/2021,2,6,34,5,170,78
200,8/26/2021,2,7,70,5,350,62
201,8/26/2021,2,9,50,2,100,71
202,8/26/2021,2,10,100,2,200,58
203,8/26/2021,2,9,50,2,100,70
204,8/26/2021,2,9,50,2,100,78
205,8/26/2021,2,8,30,3,90,97
206,8/26/2021,2,11,120,3,360,63
207,8/26/2021,2,9,50,2,100,94
208,8/26/2021,2,4,50,3,150,66
209,8/26/2021,2,2,29,1,29,93
210,8/26/2021,2,9,50,3,150,51
211,8/26/2021,2,7,70,4,280,77
212,8/26/2021,2,6,34,3,102,56
213,8/26/2021,2,1,5,1,5,96
214,8/26/2021,2,7,70,4,280,58
215,8/26/2021,2,11,120,1,120,83
216,8/26/2021,2,4,50,1,50,92
217,8/26/2021,2,12,30,4,120,54
218,8/26/2021,2,1,5,2,10,66
219,8/26/2021,2,9,50,3,150,70
220,8/26/2021,2,4,50,3,150,58
221,8/26/2021,2,3,10,5,50,66
222,8/26/2021,2,2,29,5,145,59
223,8/26/2021,2,7,70,2,140,87
224,8/26/2021,2,2,29,3,87,100
225,8/26/2021,2,1,5,3,15,54
226,8/26/2021,2,2,29,2,58,88
227,8/26/2021,2,5,12,1,12,78
228,8/26/2021,2,9,50,1,50,83
229,8/26/2021,2,7,70,5,350,65
230,8/26/2021,2,10,100,2,200,84
231,8/26/2021,2,6,34,2,68,52
232,8/26/2021,2,10,100,1,100,86
233,8/26/2021,2,4,50,3,150,75
234,8/26/2021,2,7,70,2,140,91
235,8/26/2021,2,7,70,4,280,95
236,8/26/2021,2,1,5,3,15,63
237,8/26/2021,2,8,30,5,150,72
238,8/26/2021,2,7,70,2,140,83
239,8/26/2021,2,8,30,1,30,95
240,8/26/2021,2,8,30,5,150,84
241,8/26/2021,2,4,50,4,200,61
242,8/26/2021,2,4,50,4,200,65
243,8/26/2021,2,8,30,2,60,67
244,8/26/2021,2,11,120,2,240,56
245,8/26/2021,2,3,10,5,50,60
246,8/26/2021,2,5,12,5,60,97
247,8/26/2021,2,3,10,3,30,74
248,8/26/2021,2,4,50,1,50,52
249,8/26/2021,2,5,12,3,36,58
250,8/26/2021,2,4,50,5,250,61
251,8/26/2021,2,4,50,4,200,93
252,8/26/2021,2,1,5,1,5,89
253,8/26/2021,2,7,70,1,70,98
254,8/26/2021,2,1,5,3,15,96
255,8/26/2021,2,6,34,1,34,90
256,8/26/2021,2,1,5,1,5,72
257,8/26/2021,2,2,29,5,145,56
258,8/26/2021,2,4,50,3,150,63
259,8/26/2021,2,12,30,2,60,90
260,8/26/2021,2,2,29,2,58,93
261,8/26/2021,2,7,70,1,70,64
262,8/26/2021,2,9,50,2,100,71
263,8/26/2021,2,7,70,2,140,73
264,8/26/2021,2,1,5,5,25,67
265,8/26/2021,2,2,29,1,29,65
266,8/26/2021,2,7,70,2,140,92
267,8/26/2021,2,9,50,1,50,68
268,8/26/2021,2,5,12,4,48,71
269,8/26/2021,2,6,34,5,170,64
270,8/26/2021,2,12,30,2,60,65
271,8/26/2021,2,12,30,4,120,80
272,8/26/2021,2,11,120,3,360,51
273,8/26/2021,2,10,100,4,400,54
274,8/26/2021,2,12,30,4,120,85
275,8/26/2021,2,4,50,4,200,87
276,8/26/2021,2,4,50,2,100,61
277,8/26/2021,2,1,5,3,15,59
278,8/26/2021,2,7,70,5,350,77
279,8/26/2021,2,7,70,3,210,68
280,8/26/2021,2,4,50,2,100,98
281,8/26/2021,2,4,50,5,250,80
282,8/26/2021,2,4,50,3,150,60
283,8/26/2021,2,10,100,4,400,68
284,8/26/2021,2,1,5,5,25,90
285,8/26/2021,2,6,34,2,68,93
286,8/26/2021,2,11,120,2,240,82
287,8/26/2021,2,1,5,1,5,94
288,8/26/2021,2,2,29,3,87,80
289,8/26/2021,2,8,30,3,90,59
290,8/26/2021,2,7,70,5,350,51
291,8/26/2021,2,5,12,3,36,64
292,8/26/2021,2,7,70,2,140,95
293,8/26/2021,2,8,30,4,120,78
294,8/26/2021,2,8,30,2,60,89
295,8/26/2021,2,11,120,2,240,83
296,8/26/2021,2,4,50,4,200,92
297,8/26/2021,2,2,29,5,145,77
298,8/26/2021,2,8,30,1,30,98
299,8/26/2021,2,3,10,3,30,57
300,8/26/2021,2,2,29,1,29,51
301,8/26/2021,2,4,50,2,100,52
302,8/26/2021,2,9,50,2,100,82
303,8/26/2021,2,10,100,3,300,82
304,8/26/2021,2,2,29,4,116,71
305,8/26/2021,2,9,50,5,250,73
306,8/26/2021,2,10,100,3,300,55
307,8/26/2021,2,1,5,4,20,57
308,8/26/2021,2,4,50,3,150,100
309,8/26/2021,2,2,29,1,29,73
310,8/26/2021,2,1,5,5,25,65
