Transaction_Id,Transaction_Date,Store_Id,Product_id,Price,Qty,Total_Sales,Cust_Id
116,8/26/2021,6,4,50,2,100,181
117,8/26/2021,6,8,30,5,150,170
118,8/26/2021,6,8,30,4,120,183
119,8/26/2021,6,6,34,4,136,174
120,8/26/2021,6,9,50,2,100,161
121,8/26/2021,6,12,30,4,120,183
122,8/26/2021,6,3,10,4,40,193
123,8/26/2021,6,9,50,3,150,182
124,8/26/2021,6,3,10,2,20,173
125,8/26/2021,6,12,30,1,30,170
126,8/26/2021,6,10,100,5,500,182
127,8/26/2021,6,1,5,2,10,168
128,8/26/2021,6,1,5,3,15,181
129,8/26/2021,6,10,100,4,400,193
130,8/26/2021,6,11,120,4,480,151
131,8/26/2021,6,7,70,4,280,180
132,8/26/2021,6,9,50,1,50,159
133,8/26/2021,6,7,70,5,350,159
134,8/26/2021,6,1,5,5,25,158
135,8/26/2021,6,9,50,1,50,188
136,8/26/2021,6,1,5,1,5,183
137,8/26/2021,6,3,10,4,40,164
138,8/26/2021,6,3,10,3,30,192
139,8/26/2021,6,7,70,4,280,166
140,8/26/2021,6,10,100,2,200,186
141,8/26/2021,6,8,30,2,60,195
142,8/26/2021,6,2,29,3,87,154
143,8/26/2021,6,7,70,2,140,177
144,8/26/2021,6,9,50,2,100,186
145,8/26/2021,6,12,30,5,150,178
146,8/26/2021,6,1,5,2,10,175
147,8/26/2021,6,10,100,3,300,174
148,8/26/2021,6,1,5,5,25,187
149,8/26/2021,6,1,5,3,15,155
150,8/26/2021,6,1,5,2,10,154
151,8/26/2021,6,5,12,3,36,159
152,8/26/2021,6,10,100,4,400,191
153,8/26/2021,6,2,29,1,29,156
154,8/26/2021,6,8,30,4,120,171
155,8/26/2021,6,5,12,3,36,163
156,8/26/2021,6,10,100,1,100,164
157,8/26/2021,6,6,34,2,68,184
158,8/26/2021,6,5,12,4,48,179
159,8/26/2021,6,5,12,4,48,181
160,8/26/2021,6,2,29,1,29,158
161,8/26/2021,6,11,120,2,240,158
162,8/26/2021,6,2,29,1,29,198
163,8/26/2021,6,10,100,4,400,180
164,8/26/2021,6,6,34,4,136,154
165,8/26/2021,6,3,10,5,50,164
166,8/26/2021,6,2,29,2,58,162
167,8/26/2021,6,4,50,3,150,159
168,8/26/2021,6,7,70,2,140,192
169,8/26/2021,6,9,50,4,200,189
170,8/26/2021,6,1,5,2,10,163
171,8/26/2021,6,12,30,3,90,155
172,8/26/2021,6,6,34,1,34,170
173,8/26/2021,6,10,100,2,200,157
174,8/26/2021,6,7,70,2,140,182
175,8/26/2021,6,6,34,1,34,186
176,8/26/2021,6,11,120,2,240,184
177,8/26/2021,6,2,29,5,145,161
178,8/26/2021,6,7,70,1,70,152
179,8/26/2021,6,3,10,3,30,154
180,8/26/2021,6,9,50,4,200,188
181,8/26/2021,6,4,50,5,250,177
182,8/26/2021,6,9,50,2,100,198
183,8/26/2021,6,12,30,1,30,182
184,8/26/2021,6,2,29,5,145,182
185,8/26/2021,6,9,50,2,100,191
186,8/26/2021,6,4,50,5,250,178
187,8/26/2021,6,8,30,3,90,180
188,8/26/2021,6,11,120,3,360,169
189,8/26/2021,6,3,10,4,40,190
190,8/26/2021,6,3,10,3,30,199
191,8/26/2021,6,4,50,3,150,193
192,8/26/2021,6,7,70,2,140,163
193,8/26/2021,6,8,30,2,60,154
194,8/26/2021,6,12,30,3,90,165
195,8/26/2021,6,7,70,4,280,192
196,8/26/2021,6,7,70,5,350,199
197,8/26/2021,6,1,5,4,20,190
198,8/26/2021,6,4,50,1,50,198
199,8/26/2021,6,12,30,1,30,161
200,8/26/2021,6,1,5,4,20,190
201,8/26/2021,6,11,120,4,480,198
202,8/26/2021,6,6,34,2,68,154
203,8/26/2021,6,11,120,5,600,174
204,8/26/2021,6,3,10,3,30,184
205,8/26/2021,6,2,29,3,87,152
206,8/26/2021,6,12,30,2,60,172
207,8/26/2021,6,10,100,2,200,157
208,8/26/2021,6,5,12,2,24,170
209,8/26/2021,6,11,120,2,240,166
210,8/26/2021,6,2,29,4,116,172
211,8/26/2021,6,12,30,2,60,172
212,8/26/2021,6,8,30,1,30,188
213,8/26/2021,6,10,100,4,400,181
214,8/26/2021,6,2,29,2,58,180
215,8/26/2021,6,2,29,3,87,194
216,8/26/2021,6,8,30,1,30,191
217,8/26/2021,6,4,50,4,200,193
218,8/26/2021,6,5,12,4,48,168
219,8/26/2021,6,11,120,5,600,183
220,8/26/2021,6,8,30,3,90,193
221,8/26/2021,6,7,70,5,350,193
222,8/26/2021,6,8,30,3,90,175
223,8/26/2021,6,6,34,1,34,192
224,8/26/2021,6,2,29,1,29,153
225,8/26/2021,6,6,34,1,34,169
226,8/26/2021,6,1,5,1,5,169
227,8/26/2021,6,5,12,4,48,164
228,8/26/2021,6,12,30,1,30,157
229,8/26/2021,6,8,30,5,150,165
230,8/26/2021,6,5,12,5,60,184
231,8/26/2021,6,4,50,3,150,183
232,8/26/2021,6,5,12,5,60,185
233,8/26/2021,6,4,50,1,50,160
234,8/26/2021,6,9,50,4,200,163
235,8/26/2021,6,8,30,1,30,165
236,8/26/2021,6,6,34,3,102,153
237,8/26/2021,6,12,30,3,90,172
238,8/26/2021,6,6,34,4,136,153
239,8/26/2021,6,3,10,5,50,172
240,8/26/2021,6,2,29,3,87,192
241,8/26/2021,6,11,120,2,240,187
242,8/26/2021,6,8,30,4,120,174
243,8/26/2021,6,4,50,1,50,179
244,8/26/2021,6,10,100,3,300,170
245,8/26/2021,6,2,29,5,145,194
246,8/26/2021,6,1,5,5,25,170
247,8/26/2021,6,6,34,1,34,178
248,8/26/2021,6,5,12,5,60,173
249,8/26/2021,6,10,100,4,400,164
250,8/26/2021,6,11,120,3,360,163
251,8/26/2021,6,9,50,3,150,181
252,8/26/2021,6,4,50,4,200,193
253,8/26/2021,6,3,10,2,20,169
254,8/26/2021,6,9,50,5,250,166
255,8/26/2021,6,9,50,5,250,172
256,8/26/2021,6,2,29,4,116,184
257,8/26/2021,6,4,50,5,250,175
258,8/26/2021,6,2,29,3,87,176
259,8/26/2021,6,2,29,2,58,196
260,8/26/2021,6,6,34,3,102,165
261,8/26/2021,6,9,50,5,250,185
262,8/26/2021,6,7,70,2,140,177
263,8/26/2021,6,1,5,1,5,161
264,8/26/2021,6,11,120,3,360,192
265,8/26/2021,6,5,12,4,48,186
266,8/26/2021,6,11,120,5,600,160
267,8/26/2021,6,7,70,2,140,165
268,8/26/2021,6,12,30,3,90,153
269,8/26/2021,6,4,50,2,100,174
270,8/26/2021,6,7,70,4,280,189
271,8/26/2021,6,8,30,2,60,181
272,8/26/2021,6,1,5,1,5,155
273,8/26/2021,6,10,100,4,400,173
274,8/26/2021,6,6,34,3,102,161
275,8/26/2021,6,9,50,4,200,161
276,8/26/2021,6,3,10,1,10,191
277,8/26/2021,6,7,70,5,350,186
278,8/26/2021,6,8,30,2,60,181
279,8/26/2021,6,7,70,4,280,155
280,8/26/2021,6,9,50,5,250,169
281,8/26/2021,6,10,100,2,200,179
282,8/26/2021,6,2,29,1,29,169
283,8/26/2021,6,10,100,3,300,161
284,8/26/2021,6,3,10,5,50,153
285,8/26/2021,6,7,70,5,350,153
286,8/26/2021,6,1,5,4,20,164
287,8/26/2021,6,11,120,3,360,179
288,8/26/2021,6,5,12,3,36,167
289,8/26/2021,6,5,12,1,12,168
290,8/26/2021,6,10,100,5,500,173
291,8/26/2021,6,2,29,2,58,188
292,8/26/2021,6,10,100,5,500,179
293,8/26/2021,6,8,30,2,60,152
294,8/26/2021,6,8,30,1,30,189
295,8/26/2021,6,12,30,3,90,155
296,8/26/2021,6,10,100,4,400,155
297,8/26/2021,6,4,50,5,250,165
298,8/26/2021,6,1,5,3,15,189
299,8/26/2021,6,9,50,1,50,174
300,8/26/2021,6,12,30,3,90,179
