Transaction_Id,Transaction_Date,Store_Id,Product_id,Price,Qty,Total_Sales,Cust_Id
72,8/26/2021,10,6,34,3,102,486
73,8/26/2021,10,5,12,1,12,485
74,8/26/2021,10,1,5,5,25,496
75,8/26/2021,10,3,10,4,40,488
76,8/26/2021,10,2,29,5,145,498
77,8/26/2021,10,8,30,2,60,486
78,8/26/2021,10,12,30,2,60,474
79,8/26/2021,10,6,34,5,170,475
80,8/26/2021,10,2,29,4,116,466
81,8/26/2021,10,5,12,3,36,468
82,8/26/2021,10,3,10,2,20,469
83,8/26/2021,10,2,29,4,116,481
84,8/26/2021,10,2,29,2,58,483
85,8/26/2021,10,3,10,3,30,463
86,8/26/2021,10,3,10,4,40,491
87,8/26/2021,10,3,10,4,40,472
88,8/26/2021,10,9,50,5,250,480
89,8/26/2021,10,12,30,5,150,493
90,8/26/2021,10,9,50,2,100,470
91,8/26/2021,10,11,120,5,600,470
92,8/26/2021,10,1,5,5,25,455
93,8/26/2021,10,10,100,4,400,451
94,8/26/2021,10,9,50,4,200,500
95,8/26/2021,10,11,120,5,600,472
96,8/26/2021,10,7,70,5,350,459
97,8/26/2021,10,8,30,5,150,488
98,8/26/2021,10,4,50,1,50,464
99,8/26/2021,10,6,34,4,136,471
100,8/26/2021,10,2,29,2,58,497
101,8/26/2021,10,9,50,2,100,478
102,8/26/2021,10,6,34,3,102,499
103,8/26/2021,10,7,70,4,280,484
104,8/26/2021,10,4,50,5,250,487
105,8/26/2021,10,11,120,2,240,473
106,8/26/2021,10,4,50,5,250,461
107,8/26/2021,10,11,120,4,480,464
108,8/26/2021,10,10,100,4,400,452
109,8/26/2021,10,11,120,4,480,478
110,8/26/2021,10,9,50,4,200,473
111,8/26/2021,10,6,34,4,136,458
112,8/26/2021,10,12,30,5,150,463
113,8/26/2021,10,6,34,5,170,471
114,8/26/2021,10,9,50,2,100,483
115,8/26/2021,10,12,30,1,30,479
116,8/26/2021,10,1,5,1,5,465
117,8/26/2021,10,12,30,3,90,452
118,8/26/2021,10,11,120,3,360,460
119,8/26/2021,10,7,70,3,210,471
120,8/26/2021,10,2,29,5,145,458
121,8/26/2021,10,8,30,3,90,499
122,8/26/2021,10,8,30,3,90,497
123,8/26/2021,10,11,120,4,480,455
124,8/26/2021,10,6,34,1,34,496
125,8/26/2021,10,5,12,3,36,471
126,8/26/2021,10,2,29,2,58,491
127,8/26/2021,10,1,5,4,20,465
128,8/26/2021,10,12,30,2,60,461
129,8/26/2021,10,2,29,3,87,484
130,8/26/2021,10,2,29,4,116,475
131,8/26/2021,10,1,5,1,5,493
132,8/26/2021,10,6,34,4,136,461
133,8/26/2021,10,6,34,2,68,494
134,8/26/2021,10,8,30,2,60,486
135,8/26/2021,10,5,12,2,24,493
136,8/26/2021,10,12,30,2,60,453
137,8/26/2021,10,5,12,3,36,500
138,8/26/2021,10,6,34,2,68,469
139,8/26/2021,10,2,29,2,58,481
140,8/26/2021,10,6,34,1,34,484
