Transaction_Id,Transaction_Date,Store_Id,Product_id,Price,Qty,Total_Sales,Cust_Id
102,8/26/2021,1,3,10,5,50,11
103,8/26/2021,1,9,50,1,50,37
104,8/26/2021,1,1,5,5,25,37
105,8/26/2021,1,10,100,1,100,50
106,8/26/2021,1,6,34,3,102,7
107,8/26/2021,1,4,50,4,200,48
108,8/26/2021,1,10,100,3,300,42
109,8/26/2021,1,7,70,3,210,27
110,8/26/2021,1,9,50,2,100,42
111,8/26/2021,1,2,29,1,29,15
112,8/26/2021,1,1,5,5,25,40
113,8/26/2021,1,12,30,5,150,17
114,8/26/2021,1,5,12,5,60,43
115,8/26/2021,1,11,120,3,360,8
116,8/26/2021,1,8,30,3,90,49
117,8/26/2021,1,3,10,1,10,31
118,8/26/2021,1,2,29,1,29,18
119,8/26/2021,1,2,29,3,87,7
120,8/26/2021,1,7,70,4,280,30
121,8/26/2021,1,4,50,2,100,28
122,8/26/2021,1,7,70,5,350,47
123,8/26/2021,1,6,34,5,170,49
124,8/26/2021,1,12,30,1,30,22
125,8/26/2021,1,4,50,2,100,21
126,8/26/2021,1,7,70,1,70,1
127,8/26/2021,1,12,30,1,30,6
128,8/26/2021,1,4,50,2,100,40
129,8/26/2021,1,6,34,1,34,27
130,8/26/2021,1,11,120,4,480,8
131,8/26/2021,1,11,120,4,480,4
132,8/26/2021,1,2,29,5,145,38
133,8/26/2021,1,2,29,1,29,39
134,8/26/2021,1,12,30,5,150,23
135,8/26/2021,1,2,29,1,29,48
136,8/26/2021,1,12,30,1,30,43
137,8/26/2021,1,6,34,1,34,8
138,8/26/2021,1,1,5,3,15,22
139,8/26/2021,1,7,70,1,70,48
140,8/26/2021,1,2,29,2,58,21
141,8/26/2021,1,8,30,5,150,11
142,8/26/2021,1,3,10,5,50,38
143,8/26/2021,1,6,34,5,170,19
144,8/26/2021,1,1,5,3,15,32
145,8/26/2021,1,8,30,2,60,35
146,8/26/2021,1,3,10,2,20,14
147,8/26/2021,1,2,29,2,58,1
148,8/26/2021,1,1,5,5,25,25
149,8/26/2021,1,8,30,4,120,44
150,8/26/2021,1,3,10,5,50,15
151,8/26/2021,1,2,29,4,116,4
152,8/26/2021,1,12,30,2,60,15
153,8/26/2021,1,3,10,3,30,41
154,8/26/2021,1,7,70,5,350,10
155,8/26/2021,1,11,120,5,600,43
156,8/26/2021,1,8,30,4,120,42
157,8/26/2021,1,10,100,5,500,47
158,8/26/2021,1,11,120,5,600,38
159,8/26/2021,1,6,34,4,136,8
160,8/26/2021,1,10,100,3,300,2
161,8/26/2021,1,1,5,4,20,2
162,8/26/2021,1,2,29,4,116,17
163,8/26/2021,1,6,34,1,34,47
164,8/26/2021,1,8,30,1,30,32
165,8/26/2021,1,2,29,4,116,45
166,8/26/2021,1,10,100,5,500,19
167,8/26/2021,1,12,30,4,120,38
168,8/26/2021,1,10,100,5,500,28
169,8/26/2021,1,6,34,1,34,28
170,8/26/2021,1,10,100,3,300,45
171,8/26/2021,1,9,50,2,100,8
172,8/26/2021,1,2,29,1,29,39
173,8/26/2021,1,7,70,1,70,4
174,8/26/2021,1,1,5,3,15,32
175,8/26/2021,1,5,12,3,36,4
176,8/26/2021,1,8,30,4,120,6
177,8/26/2021,1,8,30,4,120,9
178,8/26/2021,1,9,50,4,200,5
179,8/26/2021,1,8,30,4,120,9
180,8/26/2021,1,8,30,1,30,19
181,8/26/2021,1,8,30,3,90,3
182,8/26/2021,1,8,30,2,60,30
183,8/26/2021,1,12,30,3,90,17
184,8/26/2021,1,6,34,2,68,27
185,8/26/2021,1,6,34,4,136,30
186,8/26/2021,1,1,5,2,10,4
187,8/26/2021,1,3,10,2,20,28
188,8/26/2021,1,7,70,3,210,26
189,8/26/2021,1,2,29,3,87,44
190,8/26/2021,1,8,30,4,120,3
191,8/26/2021,1,2,29,5,145,40
192,8/26/2021,1,6,34,3,102,22
193,8/26/2021,1,12,30,1,30,25
194,8/26/2021,1,1,5,4,20,28
195,8/26/2021,1,7,70,5,350,45
196,8/26/2021,1,8,30,5,150,36
197,8/26/2021,1,10,100,4,400,15
198,8/26/2021,1,1,5,3,15,14
199,8/26/2021,1,10,100,1,100,44
200,8/26/2021,1,10,100,5,500,40
201,8/26/2021,1,2,29,2,58,32
202,8/26/2021,1,4,50,3,150,3
203,8/26/2021,1,11,120,4,480,9
204,8/26/2021,1,9,50,4,200,41
205,8/26/2021,1,12,30,1,30,10
206,8/26/2021,1,9,50,5,250,3
207,8/26/2021,1,8,30,4,120,33
208,8/26/2021,1,8,30,5,150,7
209,8/26/2021,1,9,50,1,50,33
210,8/26/2021,1,8,30,5,150,45
211,8/26/2021,1,11,120,2,240,45
212,8/26/2021,1,2,29,3,87,15
213,8/26/2021,1,7,70,1,70,36
214,8/26/2021,1,1,5,4,20,32
215,8/26/2021,1,4,50,3,150,36
216,8/26/2021,1,11,120,4,480,33
217,8/26/2021,1,11,120,1,120,24
218,8/26/2021,1,3,10,1,10,48
219,8/26/2021,1,11,120,3,360,5
220,8/26/2021,1,7,70,1,70,19
221,8/26/2021,1,2,29,2,58,18
222,8/26/2021,1,8,30,1,30,15
223,8/26/2021,1,6,34,3,102,21
224,8/26/2021,1,10,100,3,300,19
225,8/26/2021,1,1,5,1,5,4
226,8/26/2021,1,5,12,1,12,1
227,8/26/2021,1,1,5,1,5,33
228,8/26/2021,1,6,34,3,102,41
229,8/26/2021,1,4,50,1,50,29
230,8/26/2021,1,6,34,4,136,16
231,8/26/2021,1,1,5,4,20,5
232,8/26/2021,1,4,50,1,50,9
233,8/26/2021,1,1,5,4,20,1
234,8/26/2021,1,11,120,4,480,3
235,8/26/2021,1,8,30,5,150,9
236,8/26/2021,1,6,34,2,68,14
237,8/26/2021,1,5,12,5,60,39
238,8/26/2021,1,12,30,2,60,29
239,8/26/2021,1,2,29,2,58,3
240,8/26/2021,1,9,50,2,100,19
241,8/26/2021,1,3,10,4,40,48
242,8/26/2021,1,12,30,2,60,50
243,8/26/2021,1,3,10,3,30,46
244,8/26/2021,1,3,10,3,30,46
245,8/26/2021,1,5,12,2,24,26
246,8/26/2021,1,5,12,5,60,41
247,8/26/2021,1,7,70,2,140,10
248,8/26/2021,1,6,34,4,136,32
249,8/26/2021,1,4,50,4,200,49
250,8/26/2021,1,5,12,1,12,32
251,8/26/2021,1,3,10,1,10,3
252,8/26/2021,1,9,50,5,250,11
253,8/26/2021,1,11,120,3,360,4
254,8/26/2021,1,12,30,3,90,47
255,8/26/2021,1,1,5,3,15,35
256,8/26/2021,1,7,70,4,280,23
257,8/26/2021,1,6,34,4,136,50
258,8/26/2021,1,5,12,5,60,25
259,8/26/2021,1,12,30,2,60,16
260,8/26/2021,1,2,29,5,145,39
261,8/26/2021,1,8,30,1,30,20
262,8/26/2021,1,10,100,3,300,22
263,8/26/2021,1,11,120,5,600,22
264,8/26/2021,1,10,100,2,200,23
265,8/26/2021,1,11,120,4,480,45
266,8/26/2021,1,6,34,3,102,36
267,8/26/2021,1,2,29,5,145,13
268,8/26/2021,1,2,29,5,145,11
269,8/26/2021,1,1,5,1,5,4
270,8/26/2021,1,10,100,2,200,3
271,8/26/2021,1,4,50,1,50,37
272,8/26/2021,1,2,29,5,145,42
273,8/26/2021,1,11,120,4,480,2
274,8/26/2021,1,7,70,2,140,44
275,8/26/2021,1,6,34,4,136,9
276,8/26/2021,1,1,5,4,20,35
277,8/26/2021,1,12,30,3,90,44
278,8/26/2021,1,12,30,5,150,41
279,8/26/2021,1,12,30,3,90,29
280,8/26/2021,1,5,12,4,48,19
281,8/26/2021,1,6,34,3,102,30
282,8/26/2021,1,12,30,1,30,30
283,8/26/2021,1,2,29,3,87,23
284,8/26/2021,1,1,5,1,5,37
285,8/26/2021,1,3,10,2,20,7
286,8/26/2021,1,5,12,3,36,9
287,8/26/2021,1,6,34,1,34,13
288,8/26/2021,1,7,70,1,70,50
289,8/26/2021,1,12,30,1,30,38
290,8/26/2021,1,12,30,1,30,21
291,8/26/2021,1,5,12,3,36,7
292,8/26/2021,1,4,50,3,150,21
293,8/26/2021,1,10,100,2,200,19
294,8/26/2021,1,8,30,4,120,13
295,8/26/2021,1,4,50,3,150,11
296,8/26/2021,1,12,30,2,60,50
297,8/26/2021,1,8,30,1,30,2
298,8/26/2021,1,5,12,5,60,39
299,8/26/2021,1,10,100,1,100,24
300,8/26/2021,1,12,30,4,120,38
301,8/26/2021,1,3,10,2,20,27
302,8/26/2021,1,2,29,3,87,49
303,8/26/2021,1,12,30,4,120,10
304,8/26/2021,1,11,120,5,600,27
305,8/26/2021,1,5,12,4,48,19
306,8/26/2021,1,10,100,2,200,46
307,8/26/2021,1,11,120,1,120,26
308,8/26/2021,1,8,30,1,30,29
309,8/26/2021,1,9,50,5,250,2
310,8/26/2021,1,4,50,4,200,17
311,8/26/2021,1,11,120,1,120,40
312,8/26/2021,1,11,120,5,600,24
313,8/26/2021,1,9,50,5,250,40
314,8/26/2021,1,12,30,4,120,20
315,8/26/2021,1,1,5,5,25,36
316,8/26/2021,1,1,5,3,15,25
317,8/26/2021,1,11,120,5,600,47
318,8/26/2021,1,8,30,1,30,20
319,8/26/2021,1,10,100,1,100,35
320,8/26/2021,1,12,30,3,90,40
321,8/26/2021,1,7,70,3,210,22
322,8/26/2021,1,8,30,4,120,42
323,8/26/2021,1,10,100,3,300,37
324,8/26/2021,1,8,30,3,90,19
325,8/26/2021,1,4,50,5,250,34
326,8/26/2021,1,7,70,5,350,50
327,8/26/2021,1,11,120,2,240,18
328,8/26/2021,1,11,120,5,600,14
329,8/26/2021,1,9,50,3,150,36
330,8/26/2021,1,1,5,3,15,5
331,8/26/2021,1,9,50,5,250,26
332,8/26/2021,1,2,29,2,58,3
333,8/26/2021,1,3,10,2,20,2
334,8/26/2021,1,7,70,3,210,44
335,8/26/2021,1,11,120,3,360,6
336,8/26/2021,1,5,12,5,60,4
337,8/26/2021,1,4,50,4,200,21
338,8/26/2021,1,8,30,1,30,40
339,8/26/2021,1,11,120,1,120,4
340,8/26/2021,1,5,12,5,60,39
341,8/26/2021,1,6,34,3,102,5
342,8/26/2021,1,6,34,2,68,13
343,8/26/2021,1,10,100,2,200,8
344,8/26/2021,1,3,10,2,20,20
345,8/26/2021,1,3,10,2,20,1
346,8/26/2021,1,1,5,3,15,49
347,8/26/2021,1,1,5,3,15,48
348,8/26/2021,1,12,30,4,120,43
349,8/26/2021,1,2,29,4,116,6
350,8/26/2021,1,8,30,5,150,21
351,8/26/2021,1,2,29,2,58,31
352,8/26/2021,1,5,12,1,12,10
353,8/26/2021,1,3,10,1,10,23
354,8/26/2021,1,10,100,1,100,46
355,8/26/2021,1,3,10,3,30,28
356,8/26/2021,1,12,30,3,90,5
357,8/26/2021,1,9,50,1,50,40
358,8/26/2021,1,7,70,5,350,42
359,8/26/2021,1,12,30,4,120,40
360,8/26/2021,1,8,30,1,30,7
361,8/26/2021,1,8,30,3,90,49
362,8/26/2021,1,7,70,1,70,42
363,8/26/2021,1,3,10,4,40,28
364,8/26/2021,1,7,70,1,70,13
365,8/26/2021,1,12,30,5,150,22
366,8/26/2021,1,4,50,1,50,47
367,8/26/2021,1,11,120,4,480,50
368,8/26/2021,1,5,12,2,24,42
369,8/26/2021,1,5,12,2,24,14
370,8/26/2021,1,2,29,5,145,49
371,8/26/2021,1,12,30,5,150,7
372,8/26/2021,1,5,12,2,24,47
373,8/26/2021,1,1,5,1,5,5
374,8/26/2021,1,10,100,4,400,11
375,8/26/2021,1,5,12,4,48,30
376,8/26/2021,1,2,29,5,145,14
377,8/26/2021,1,3,10,2,20,25
378,8/26/2021,1,4,50,5,250,35
379,8/26/2021,1,7,70,4,280,16
380,8/26/2021,1,8,30,1,30,45
381,8/26/2021,1,4,50,5,250,11
382,8/26/2021,1,7,70,5,350,19
383,8/26/2021,1,6,34,4,136,31
384,8/26/2021,1,9,50,1,50,40
385,8/26/2021,1,12,30,1,30,30
386,8/26/2021,1,11,120,5,600,50
387,8/26/2021,1,7,70,2,140,49
388,8/26/2021,1,7,70,5,350,10
389,8/26/2021,1,6,34,2,68,7
390,8/26/2021,1,7,70,2,140,7
391,8/26/2021,1,1,5,2,10,37
392,8/26/2021,1,1,5,3,15,37
393,8/26/2021,1,7,70,2,140,34
394,8/26/2021,1,1,5,3,15,27
395,8/26/2021,1,10,100,4,400,13
396,8/26/2021,1,1,5,4,20,25
397,8/26/2021,1,7,70,4,280,15
398,8/26/2021,1,5,12,3,36,5
399,8/26/2021,1,1,5,5,25,12
400,8/26/2021,1,7,70,4,280,38
401,8/26/2021,1,8,30,2,60,5
402,8/26/2021,1,7,70,3,210,4
403,8/26/2021,1,12,30,3,90,5
404,8/26/2021,1,2,29,5,145,11
405,8/26/2021,1,1,5,2,10,21
406,8/26/2021,1,8,30,4,120,43
407,8/26/2021,1,4,50,1,50,15
408,8/26/2021,1,9,50,2,100,40
409,8/26/2021,1,3,10,4,40,32
410,8/26/2021,1,8,30,4,120,7
411,8/26/2021,1,1,5,2,10,9
412,8/26/2021,1,12,30,3,90,6
413,8/26/2021,1,6,34,1,34,19
414,8/26/2021,1,2,29,3,87,6
415,8/26/2021,1,2,29,1,29,45
416,8/26/2021,1,1,5,2,10,38
417,8/26/2021,1,9,50,3,150,48
418,8/26/2021,1,4,50,5,250,20
419,8/26/2021,1,7,70,4,280,14
420,8/26/2021,1,11,120,5,600,18
421,8/26/2021,1,10,100,3,300,1
422,8/26/2021,1,11,120,4,480,28
423,8/26/2021,1,10,100,5,500,7
424,8/26/2021,1,9,50,1,50,45
425,8/26/2021,1,6,34,4,136,14
426,8/26/2021,1,12,30,3,90,16
427,8/26/2021,1,4,50,5,250,9
428,8/26/2021,1,3,10,2,20,35
429,8/26/2021,1,10,100,1,100,17
430,8/26/2021,1,4,50,1,50,24
431,8/26/2021,1,6,34,3,102,49
432,8/26/2021,1,12,30,1,30,44
433,8/26/2021,1,5,12,5,60,9
434,8/26/2021,1,9,50,4,200,23
435,8/26/2021,1,5,12,4,48,13
436,8/26/2021,1,2,29,1,29,13
437,8/26/2021,1,9,50,5,250,2
438,8/26/2021,1,4,50,4,200,39
439,8/26/2021,1,12,30,3,90,33
440,8/26/2021,1,4,50,4,200,21
441,8/26/2021,1,10,100,2,200,3
442,8/26/2021,1,1,5,5,25,30
443,8/26/2021,1,1,5,3,15,12
444,8/26/2021,1,7,70,2,140,8
445,8/26/2021,1,11,120,4,480,20
446,8/26/2021,1,11,120,2,240,21
447,8/26/2021,1,2,29,5,145,50
448,8/26/2021,1,8,30,4,120,35
449,8/26/2021,1,1,5,2,10,10
450,8/26/2021,1,7,70,1,70,40
451,8/26/2021,1,3,10,3,30,43
452,8/26/2021,1,1,5,1,5,17
453,8/26/2021,1,3,10,3,30,28
454,8/26/2021,1,2,29,2,58,5
455,8/26/2021,1,1,5,5,25,18
456,8/26/2021,1,4,50,4,200,8
457,8/26/2021,1,6,34,3,102,31
458,8/26/2021,1,1,5,5,25,18
459,8/26/2021,1,10,100,1,100,28
460,8/26/2021,1,6,34,1,34,21
461,8/26/2021,1,8,30,4,120,2
462,8/26/2021,1,6,34,3,102,44
463,8/26/2021,1,8,30,2,60,33
464,8/26/2021,1,10,100,1,100,44
465,8/26/2021,1,9,50,5,250,44
466,8/26/2021,1,12,30,5,150,43
467,8/26/2021,1,6,34,4,136,10
468,8/26/2021,1,1,5,1,5,27
469,8/26/2021,1,5,12,5,60,5
470,8/26/2021,1,1,5,5,25,26
471,8/26/2021,1,9,50,2,100,16
472,8/26/2021,1,4,50,3,150,32
473,8/26/2021,1,5,12,2,24,1
474,8/26/2021,1,12,30,2,60,42
475,8/26/2021,1,8,30,2,60,44
476,8/26/2021,1,3,10,4,40,35
477,8/26/2021,1,1,5,4,20,29
478,8/26/2021,1,2,29,2,58,46
479,8/26/2021,1,6,34,1,34,38
480,8/26/2021,1,8,30,3,90,37
481,8/26/2021,1,7,70,2,140,32
482,8/26/2021,1,6,34,3,102,41
483,8/26/2021,1,2,29,1,29,11
484,8/26/2021,1,5,12,2,24,3
485,8/26/2021,1,12,30,1,30,7
486,8/26/2021,1,4,50,5,250,39
487,8/26/2021,1,7,70,4,280,10
488,8/26/2021,1,9,50,5,250,25
489,8/26/2021,1,9,50,3,150,18
490,8/26/2021,1,10,100,4,400,31
491,8/26/2021,1,6,34,4,136,33
492,8/26/2021,1,4,50,3,150,13
493,8/26/2021,1,8,30,2,60,8
494,8/26/2021,1,5,12,5,60,49
495,8/26/2021,1,5,12,4,48,18
496,8/26/2021,1,8,30,5,150,19
497,8/26/2021,1,7,70,5,350,8
498,8/26/2021,1,6,34,3,102,18
499,8/26/2021,1,12,30,1,30,2
500,8/26/2021,1,12,30,2,60,25
